line_id,transaction_id,datetime,shop_id,product_id,quantity,price,cost
L0007664,T004347,2024-09-26 12:49:00,S002,P068,1,295,205
L0031515,T017554,2024-09-26 13:12:00,S003,P059,1,245,190
L0031516,T017554,2024-09-26 13:12:00,S003,P060,1,255,195
L0008741,T004959,2024-09-26 13:20:00,S001,P035,1,295,105
L0008742,T004959,2024-09-26 13:20:00,S001,P059,1,245,125
L0006374,T003605,2024-09-26 13:39:00,S003,P071,2,325,275
L0019623,T010933,2024-09-26 14:31:15,S001,P007,1,190,60
L0021288,T011871,2024-09-26 15:03:15,S001,P019,2,275,95
L0027238,T015202,2024-09-26 15:09:00,S002,P061,1,95,55
L0027239,T015202,2024-09-26 15:09:00,S002,P064,1,135,80
L0027240,T015202,2024-09-26 15:09:00,S002,P069,1,315,205
L0030583,T017034,2024-09-26 15:21:00,S002,P007,2,190,70
L0030584,T017034,2024-09-26 15:21:00,S002,P033,1,185,80
L0032850,T018293,2024-09-26 15:36:00,S002,P023,2,300,115
L0032851,T018293,2024-09-26 15:36:00,S002,P035,1,295,120
L0034037,T018936,2024-09-26 15:51:00,S002,P054,2,165,60
L0018714,T010438,2024-09-26 16:28:45,S002,P061,1,95,50
L0018715,T010438,2024-09-26 16:28:45,S002,P063,1,225,125
L0022583,T012612,2024-09-26 16:37:15,S003,P019,2,275,160
L0022584,T012612,2024-09-26 16:37:15,S003,P072,1,355,305
L0014207,T007961,2024-09-26 17:46:15,S003,P037,1,90,45
L0014208,T007961,2024-09-26 17:46:15,S003,P068,1,295,275
L0023140,T012923,2024-09-26 17:54:45,S003,P059,1,245,190
L0028993,T016151,2024-09-26 18:19:00,S001,P034,1,240,95
L0028994,T016151,2024-09-26 18:19:00,S001,P064,1,135,65
L0005094,T002886,2024-09-26 20:56:00,S001,P034,1,240,100
L0005095,T002886,2024-09-26 20:56:00,S001,P025,1,185,75
L0019627,T010936,2024-09-27 08:08:00,S001,P042,1,125,40
L0019628,T010936,2024-09-27 08:08:00,S001,P071,1,325,210
L0019629,T010936,2024-09-27 08:08:00,S001,P062,1,175,100
L0015045,T008414,2024-09-27 08:08:15,S003,P050,1,225,110
L0015046,T008414,2024-09-27 08:08:15,S003,P061,3,95,75
L0032631,T018175,2024-09-27 08:13:15,S002,P034,1,240,115
L0030179,T016817,2024-09-27 08:13:15,S003,P058,1,145,120
L0015453,T008627,2024-09-27 08:39:45,S002,P033,1,185,80
L0001381,T000797,2024-09-27 08:42:15,S003,P026,1,235,120
L0025902,T014469,2024-09-27 09:00:45,S003,P013,2,170,95
L0025903,T014469,2024-09-27 09:00:45,S003,P060,1,255,205
L0035109,T019536,2024-09-27 09:12:15,S001,P043,1,150,40
L0009594,T005443,2024-09-27 09:55:00,S001,P021,1,190,70
L0009595,T005443,2024-09-27 09:55:00,S001,P068,2,295,190
L0009596,T005443,2024-09-27 09:55:00,S001,P063,1,225,120
L0009597,T005443,2024-09-27 09:55:00,S001,P035,1,295,130
L0034325,T019104,2024-09-27 10:18:30,S001,P019,1,275,90
L0011914,T006713,2024-09-27 11:45:45,S001,P052,1,355,75
L0011915,T006713,2024-09-27 11:45:45,S001,P015,1,260,100
L0021476,T011975,2024-09-27 11:50:15,S002,P002,2,125,45
L0015829,T008842,2024-09-27 12:10:00,S001,P068,1,295,190
L0015830,T008842,2024-09-27 12:10:00,S001,P070,1,335,205
L0003506,T002007,2024-09-27 12:20:00,S003,P068,1,295,265
L0003507,T002007,2024-09-27 12:20:00,S003,P072,1,355,315
L0003508,T002007,2024-09-27 12:20:00,S003,P015,1,260,130
L0011887,T006698,2024-09-27 12:23:30,S002,P063,1,225,125
L0011888,T006698,2024-09-27 12:23:30,S002,P069,1,315,190
L0014965,T008371,2024-09-27 12:42:15,S001,P072,1,355,230
L0020464,T011404,2024-09-27 13:28:00,S001,P043,1,150,35
L0020465,T011404,2024-09-27 13:28:00,S001,P064,1,135,70
L0034545,T019232,2024-09-27 13:38:00,S003,P038,1,115,55
L0034546,T019232,2024-09-27 13:38:00,S003,P042,1,125,60
L0015405,T008600,2024-09-27 13:43:00,S003,P009,1,160,85
L0015406,T008600,2024-09-27 13:43:00,S003,P069,2,315,295
L0011237,T006323,2024-09-27 14:06:00,S003,P020,1,355,160
L0033568,T018692,2024-09-27 14:32:00,S002,P071,1,325,200
L0027918,T015574,2024-09-27 15:59:30,S001,P065,1,165,80
L0027919,T015574,2024-09-27 15:59:30,S001,P057,1,155,85
L0016003,T008941,2024-09-27 16:09:15,S003,P033,1,185,100
L0024502,T013666,2024-09-27 16:28:45,S003,P006,1,155,85
L0024503,T013666,2024-09-27 16:28:45,S003,P033,2,185,110
L0002344,T001360,2024-09-27 16:41:15,S001,P003,1,150,55
L0002345,T001360,2024-09-27 16:41:15,S001,P054,1,165,45
L0007371,T004184,2024-09-27 16:46:45,S002,P030,1,220,85
L0001386,T000799,2024-09-27 16:52:00,S003,P005,1,120,65
L0001387,T000799,2024-09-27 16:52:00,S003,P067,1,185,140
L0001388,T000799,2024-09-27 16:52:00,S003,P050,1,225,105
L0022909,T012799,2024-09-27 17:20:00,S002,P030,1,220,90
L0027285,T015228,2024-09-27 17:29:15,S001,P041,1,100,30
L0025433,T014198,2024-09-27 17:44:00,S003,P068,2,295,260
L0025434,T014198,2024-09-27 17:44:00,S003,P069,1,315,275
L0021941,T012244,2024-09-27 18:44:30,S002,P065,1,165,95
L0021942,T012244,2024-09-27 18:44:30,S002,P068,1,295,195
L0032458,T018086,2024-09-27 18:59:30,S001,P068,3,295,175
L0025541,T014265,2024-09-27 19:13:00,S001,P019,1,275,100
L0026374,T014721,2024-09-27 19:19:00,S003,P071,1,325,285
L0026375,T014721,2024-09-27 19:19:00,S003,P042,1,125,60
L0012432,T006995,2024-09-28 08:50:00,S001,P020,1,355,105
L0012433,T006995,2024-09-28 08:50:00,S001,P060,1,255,140
L0029128,T016231,2024-09-28 09:10:45,S001,P014,1,215,80
L0018262,T010198,2024-09-28 09:16:00,S001,P025,1,185,70
L0018263,T010198,2024-09-28 09:16:00,S001,P066,1,125,60
L0033385,T018589,2024-09-28 09:24:45,S001,P063,1,225,110
L0033386,T018589,2024-09-28 09:24:45,S001,P002,1,125,40
L0033387,T018589,2024-09-28 09:24:45,S001,P072,1,355,220
L0033388,T018589,2024-09-28 09:24:45,S001,P026,1,235,80
L0022387,T012502,2024-09-28 09:39:15,S001,P042,1,125,30
L0033559,T018686,2024-09-28 09:57:45,S001,P058,1,145,70
L0002173,T001261,2024-09-28 09:58:00,S002,P071,1,325,195
L0002174,T001261,2024-09-28 09:58:00,S002,P062,1,175,90
L0008205,T004653,2024-09-28 10:57:00,S001,P003,1,150,50
L0012644,T007113,2024-09-28 11:05:00,S002,P014,1,215,95
L0012645,T007113,2024-09-28 11:05:00,S002,P025,1,185,80
L0012646,T007113,2024-09-28 11:05:00,S002,P003,1,150,60
L0000857,T000496,2024-09-28 11:36:30,S002,P071,1,325,220
L0022121,T012349,2024-09-28 12:01:30,S003,P006,1,155,85
L0022122,T012349,2024-09-28 12:01:30,S003,P061,1,95,75
L0007573,T004302,2024-09-28 12:50:30,S001,P030,1,220,85
L0007574,T004302,2024-09-28 12:50:30,S001,P054,1,165,45
L0007575,T004302,2024-09-28 12:50:30,S001,P069,1,315,205
L0033021,T018386,2024-09-28 12:54:15,S001,P049,2,175,45
L0033022,T018386,2024-09-28 12:54:15,S001,P067,1,185,90
L0027021,T015078,2024-09-28 13:31:00,S002,P068,1,295,190
L0027022,T015078,2024-09-28 13:31:00,S002,P065,1,165,85
L0027023,T015078,2024-09-28 13:31:00,S002,P067,1,185,105
L0027024,T015078,2024-09-28 13:31:00,S002,P070,2,335,225
L0027025,T015078,2024-09-28 13:31:00,S002,P071,1,325,225
L0024045,T013413,2024-09-28 14:26:45,S001,P015,1,260,85
L0024046,T013413,2024-09-28 14:26:45,S001,P059,1,245,135
L0033974,T018901,2024-09-28 15:08:00,S001,P015,1,260,85
L0033975,T018901,2024-09-28 15:08:00,S001,P027,1,285,105
L0031714,T017662,2024-09-28 15:10:00,S001,P024,1,385,110
L0011779,T006635,2024-09-28 15:21:00,S001,P005,1,120,40
L0029406,T016380,2024-09-28 17:55:00,S002,P007,1,190,70
L0011869,T006686,2024-09-28 18:04:00,S001,P011,1,250,90
L0026927,T015023,2024-09-28 19:57:00,S002,P053,3,130,45
L0021766,T012144,2024-09-28 20:22:00,S001,P054,1,165,50
L0003115,T001788,2024-09-29 08:17:45,S002,P025,3,185,70
L0003116,T001788,2024-09-29 08:17:45,S002,P058,1,145,85
L0030267,T016864,2024-09-29 08:23:15,S001,P059,1,245,125
L0030268,T016864,2024-09-29 08:23:15,S001,P010,2,205,65
L0021026,T011718,2024-09-29 09:24:00,S001,P015,1,260,105
L0018793,T010483,2024-09-29 09:33:45,S001,P011,1,250,90
L0022331,T012468,2024-09-29 09:34:00,S001,P010,1,205,80
L0023911,T013337,2024-09-29 09:57:00,S003,P039,1,140,65
L0023912,T013337,2024-09-29 09:57:00,S003,P058,1,145,120
L0014224,T007969,2024-09-29 10:07:30,S003,P066,1,125,100
L0015999,T008937,2024-09-29 10:08:30,S002,P067,1,185,105
L0004759,T002705,2024-09-29 10:42:30,S002,P049,1,175,50
L0025072,T013993,2024-09-29 10:51:15,S002,P072,2,355,235
L0030454,T016964,2024-09-29 10:55:00,S002,P036,1,380,170
L0030455,T016964,2024-09-29 10:55:00,S002,P065,1,165,100
L0030456,T016964,2024-09-29 10:55:00,S002,P060,1,255,130
L0019160,T010684,2024-09-29 12:09:00,S002,P069,1,315,195
L0019161,T010684,2024-09-29 12:09:00,S002,P072,1,355,220
L0019162,T010684,2024-09-29 12:09:00,S002,P019,1,275,105
L0019163,T010684,2024-09-29 12:09:00,S002,P062,1,175,90
L0016088,T008989,2024-09-29 12:09:15,S002,P068,1,295,200
L0012091,T006820,2024-09-29 13:21:00,S003,P050,1,225,110
L0012092,T006820,2024-09-29 13:21:00,S003,P068,1,295,250
L0012093,T006820,2024-09-29 13:21:00,S003,P003,1,150,80
L0021085,T011755,2024-09-29 13:21:15,S003,P070,1,335,285
L0013651,T007664,2024-09-29 13:39:45,S002,P002,1,125,55
L0015967,T008920,2024-09-29 13:48:00,S001,P068,1,295,185
L0015968,T008920,2024-09-29 13:48:00,S001,P065,1,165,85
L0015969,T008920,2024-09-29 13:48:00,S001,P057,1,155,80
L0006361,T003596,2024-09-29 14:06:15,S001,P058,1,145,85
L0000016,T000010,2024-09-29 14:20:00,S001,P019,1,275,95
L0000017,T000010,2024-09-29 14:20:00,S001,P054,1,165,60
L0034875,T019416,2024-09-29 15:36:00,S002,P002,1,125,45
L0008398,T004764,2024-09-29 15:41:45,S002,P058,1,145,75
L0018300,T010216,2024-09-29 16:14:30,S001,P036,1,380,135
L0018301,T010216,2024-09-29 16:14:30,S001,P060,1,255,140
L0018302,T010216,2024-09-29 16:14:30,S001,P059,1,245,135
L0024951,T013928,2024-09-29 16:15:00,S001,P058,2,145,75
L0024952,T013928,2024-09-29 16:15:00,S001,P067,1,185,100
L0024953,T013928,2024-09-29 16:15:00,S001,P059,1,245,130
L0025941,T014490,2024-09-29 16:23:30,S001,P029,1,170,60
L0006256,T003543,2024-09-29 16:27:00,S001,P065,1,165,80
L0006257,T003543,2024-09-29 16:27:00,S001,P069,2,315,185
L0011115,T006257,2024-09-29 16:38:15,S001,P057,1,155,80
L0011116,T006257,2024-09-29 16:38:15,S001,P061,1,95,50
L0011117,T006257,2024-09-29 16:38:15,S001,P018,1,225,75
L0035798,T019929,2024-09-29 16:38:15,S002,P059,1,245,140
L0035799,T019929,2024-09-29 16:38:15,S002,P054,1,165,60
L0031971,T017808,2024-09-29 17:05:30,S003,P011,1,250,135
L0031972,T017808,2024-09-29 17:05:30,S003,P046,2,135,55
L0031973,T017808,2024-09-29 17:05:30,S003,P026,1,235,120
L0031974,T017808,2024-09-29 17:05:30,S003,P068,1,295,270
L0006900,T003925,2024-09-29 17:11:15,S001,P033,1,185,70
L0006901,T003925,2024-09-29 17:11:15,S001,P061,1,95,50
L0027141,T015145,2024-09-29 18:28:00,S001,P038,1,115,30
L0027142,T015145,2024-09-29 18:28:00,S001,P040,1,180,50
L0035352,T019673,2024-09-29 20:44:45,S002,P070,1,335,215
L0015391,T008593,2024-09-30 08:52:45,S003,P061,2,95,70
L0020569,T011467,2024-09-30 09:14:00,S003,P037,1,90,45
L0020570,T011467,2024-09-30 09:14:00,S003,P065,1,165,140
L0018226,T010177,2024-09-30 09:48:15,S003,P064,1,135,105
L0001421,T000817,2024-09-30 09:55:45,S001,P045,1,105,25
L0001422,T000817,2024-09-30 09:55:45,S001,P061,2,95,45
L0021853,T012194,2024-09-30 10:20:15,S001,P009,1,160,60
L0034752,T019345,2024-09-30 10:46:15,S001,P013,1,170,60
L0002731,T001572,2024-09-30 11:06:00,S002,P057,1,155,85
L0002732,T001572,2024-09-30 11:06:00,S002,P071,1,325,205
L0026103,T014575,2024-09-30 11:15:45,S002,P037,1,90,25
L0026104,T014575,2024-09-30 11:15:45,S002,P072,1,355,240
L0026105,T014575,2024-09-30 11:15:45,S002,P054,1,165,65
L0011463,T006460,2024-09-30 11:40:00,S001,P069,1,315,205
L0011464,T006460,2024-09-30 11:40:00,S001,P031,1,270,115
L0027566,T015389,2024-09-30 12:02:45,S003,P025,1,185,105
L0024195,T013492,2024-09-30 12:23:00,S001,P025,1,185,65
L0024196,T013492,2024-09-30 12:23:00,S001,P011,1,250,95
L0022248,T012415,2024-09-30 12:24:30,S001,P036,1,380,125
L0010908,T006145,2024-09-30 12:58:00,S003,P069,1,315,280
L0034707,T019321,2024-09-30 13:55:00,S002,P068,1,295,190
L0007412,T004208,2024-09-30 14:04:30,S001,P007,1,190,60
L0014830,T008293,2024-09-30 14:09:30,S002,P037,1,90,35
L0014831,T008293,2024-09-30 14:09:30,S002,P017,1,175,65
L0027066,T015102,2024-09-30 14:21:00,S001,P018,1,225,85
L0008722,T004947,2024-09-30 14:32:30,S001,P070,1,335,220
L0008723,T004947,2024-09-30 14:32:30,S001,P055,2,200,70
L0007644,T004339,2024-09-30 15:43:30,S001,P032,1,350,120
L0007645,T004339,2024-09-30 15:43:30,S001,P063,1,225,110
L0011792,T006643,2024-09-30 15:55:00,S002,P023,1,300,130
L0011793,T006643,2024-09-30 15:55:00,S002,P050,1,225,75
L0011794,T006643,2024-09-30 15:55:00,S002,P031,2,270,115
L0011795,T006643,2024-09-30 15:55:00,S002,P064,1,135,80
L0014898,T008330,2024-09-30 15:55:45,S002,P053,1,130,50
L0013990,T007851,2024-09-30 16:50:00,S001,P011,1,250,85
L0016729,T009354,2024-09-30 17:01:00,S001,P042,1,125,40
L0016730,T009354,2024-09-30 17:01:00,S001,P062,1,175,95
L0016731,T009354,2024-09-30 17:01:00,S001,P022,1,245,100
L0024619,T013726,2024-09-30 17:12:00,S002,P038,2,115,35
L0017876,T009990,2024-09-30 18:09:00,S003,P014,1,215,110
L0032591,T018153,2024-09-30 18:11:30,S002,P005,1,120,55
L0032592,T018153,2024-09-30 18:11:30,S002,P054,1,165,65
L0019892,T011082,2024-09-30 18:18:15,S001,P053,1,130,40
L0009237,T005240,2024-09-30 18:35:00,S001,P065,1,165,90
L0009238,T005240,2024-09-30 18:35:00,S001,P026,1,235,95
L0034373,T019133,2024-09-30 18:55:00,S001,P070,1,335,195
L0010356,T005855,2024-09-30 19:02:00,S002,P041,1,100,30
L0009370,T005320,2024-09-30 19:19:30,S001,P025,1,185,60
L0008134,T004609,2024-09-30 19:36:30,S001,P046,1,135,40
L0008135,T004609,2024-09-30 19:36:30,S001,P042,1,125,35
L0013170,T007399,2024-10-01 08:05:00,S002,P066,1,125,70
L0012477,T007019,2024-10-01 08:34:45,S001,P013,1,170,70
L0005224,T002964,2024-10-01 08:54:00,S001,P058,2,145,70
L0005225,T002964,2024-10-01 08:54:00,S001,P063,1,225,115
L0005788,T003270,2024-10-01 09:39:45,S001,P011,1,250,80
L0005789,T003270,2024-10-01 09:39:45,S001,P038,1,115,30
L0027886,T015558,2024-10-01 10:15:00,S001,P015,1,260,105
L0027887,T015558,2024-10-01 10:15:00,S001,P071,2,325,210
L0027888,T015558,2024-10-01 10:15:00,S001,P061,1,95,50
L0010432,T005890,2024-10-01 10:54:00,S003,P012,1,325,170
L0010097,T005719,2024-10-01 10:54:15,S001,P035,1,295,105
L0017673,T009875,2024-10-01 11:02:45,S002,P018,1,225,85
L0010660,T006011,2024-10-01 11:08:00,S002,P071,2,325,205
L0010661,T006011,2024-10-01 11:08:00,S002,P070,1,335,205
L0017674,T009876,2024-10-01 11:28:00,S001,P009,1,160,55
L0017675,T009876,2024-10-01 11:28:00,S001,P071,1,325,205
L0017676,T009876,2024-10-01 11:28:00,S001,P007,1,190,70
L0017320,T009684,2024-10-01 11:41:30,S001,P063,1,225,120
L0017321,T009684,2024-10-01 11:41:30,S001,P064,1,135,65
L0017322,T009684,2024-10-01 11:41:30,S001,P057,2,155,80
L0017323,T009684,2024-10-01 11:41:30,S001,P009,1,160,60
L0000086,T000049,2024-10-01 12:25:30,S003,P017,1,175,95
L0000087,T000049,2024-10-01 12:25:30,S003,P072,1,355,330
L0000088,T000049,2024-10-01 12:25:30,S003,P005,2,120,55
L0000089,T000049,2024-10-01 12:25:30,S003,P054,1,165,85
L0024139,T013461,2024-10-01 12:26:00,S002,P061,1,95,55
L0024140,T013461,2024-10-01 12:26:00,S002,P010,1,205,90
L0024141,T013461,2024-10-01 12:26:00,S002,P068,1,295,200
L0000333,T000188,2024-10-01 13:11:00,S001,P049,1,175,45
L0000334,T000188,2024-10-01 13:11:00,S001,P070,1,335,220
L0000335,T000188,2024-10-01 13:11:00,S001,P066,1,125,65
L0006934,T003942,2024-10-01 13:13:30,S001,P044,2,200,45
L0006935,T003942,2024-10-01 13:13:30,S001,P019,1,275,100
L0006936,T003942,2024-10-01 13:13:30,S001,P002,1,125,45
L0006937,T003942,2024-10-01 13:13:30,S001,P059,1,245,130
L0016778,T009380,2024-10-01 13:59:00,S001,P054,1,165,55
L0016779,T009380,2024-10-01 13:59:00,S001,P061,1,95,45
L0016780,T009380,2024-10-01 13:59:00,S001,P071,1,325,205
L0016781,T009380,2024-10-01 13:59:00,S001,P037,1,90,25
L0022250,T012417,2024-10-01 14:23:00,S003,P016,1,340,155
L0022251,T012417,2024-10-01 14:23:00,S003,P047,1,165,80
L0010605,T005982,2024-10-01 14:43:15,S001,P030,1,220,95
L0010606,T005982,2024-10-01 14:43:15,S001,P058,1,145,70
L0010607,T005982,2024-10-01 14:43:15,S001,P019,1,275,90
L0008104,T004594,2024-10-01 15:08:00,S002,P059,1,245,135
L0008105,T004594,2024-10-01 15:08:00,S002,P061,2,95,50
L0020712,T011545,2024-10-01 16:06:00,S003,P031,1,270,160
L0035486,T019755,2024-10-01 16:25:15,S001,P003,1,150,55
L0035487,T019755,2024-10-01 16:25:15,S001,P040,1,180,40
L0035488,T019755,2024-10-01 16:25:15,S001,P061,1,95,55
L0030946,T017231,2024-10-01 16:35:15,S002,P014,1,215,90
L0030947,T017231,2024-10-01 16:35:15,S002,P031,1,270,105
L0011438,T006447,2024-10-01 18:08:00,S003,P060,1,255,210
L0011439,T006447,2024-10-01 18:08:00,S003,P038,2,115,50
L0035706,T019879,2024-10-01 18:10:00,S002,P027,1,285,105
L0001460,T000840,2024-10-01 19:40:00,S001,P008,1,245,80
L0001461,T000840,2024-10-01 19:40:00,S001,P043,1,150,40
L0001462,T000840,2024-10-01 19:40:00,S001,P042,1,125,35
L0001463,T000840,2024-10-01 19:40:00,S001,P064,2,135,65
L0013917,T007809,2024-10-01 20:41:00,S003,P064,1,135,115
L0031160,T017348,2024-10-01 20:51:00,S002,P031,1,270,125
L0021894,T012219,2024-10-02 08:00:00,S002,P066,1,125,75
L0017919,T010015,2024-10-02 08:39:00,S002,P022,1,245,100
L0017920,T010015,2024-10-02 08:39:00,S002,P057,1,155,90
L0017519,T009787,2024-10-02 08:57:15,S002,P011,1,250,110
L0017520,T009787,2024-10-02 08:57:15,S002,P007,1,190,75
L0011946,T006733,2024-10-02 09:33:30,S003,P005,1,120,65
L0025401,T014179,2024-10-02 09:33:45,S003,P010,1,205,110
L0025402,T014179,2024-10-02 09:33:45,S003,P060,1,255,205
L0018947,T010571,2024-10-02 09:47:00,S001,P005,1,120,40
L0014109,T007909,2024-10-02 10:16:00,S003,P059,1,245,190
L0014110,T007909,2024-10-02 10:16:00,S003,P006,3,155,85
L0007419,T004212,2024-10-02 11:03:00,S003,P072,1,355,300
L0027317,T015246,2024-10-02 11:04:00,S003,P026,1,235,125
L0027318,T015246,2024-10-02 11:04:00,S003,P065,1,165,130
L0027319,T015246,2024-10-02 11:04:00,S003,P003,1,150,80
L0027320,T015246,2024-10-02 11:04:00,S003,P062,2,175,135
L0035172,T019568,2024-10-02 11:07:15,S003,P066,1,125,95
L0035173,T019568,2024-10-02 11:07:15,S003,P068,2,295,270
L0035174,T019568,2024-10-02 11:07:15,S003,P072,1,355,325
L0034955,T019456,2024-10-02 11:25:45,S001,P026,1,235,75
L0034956,T019456,2024-10-02 11:25:45,S001,P059,1,245,130
L0029163,T016248,2024-10-02 11:40:00,S001,P010,1,205,65
L0029164,T016248,2024-10-02 11:40:00,S001,P051,1,275,85
L0024608,T013720,2024-10-02 11:47:00,S003,P071,2,325,290
L0024609,T013720,2024-10-02 11:47:00,S003,P015,1,260,125
L0026737,T014914,2024-10-02 11:55:00,S002,P006,1,155,60
L0026738,T014914,2024-10-02 11:55:00,S002,P047,1,165,60
L0026739,T014914,2024-10-02 11:55:00,S002,P057,1,155,85
L0026740,T014914,2024-10-02 11:55:00,S002,P053,1,130,45
L0000217,T000122,2024-10-02 12:11:00,S002,P061,1,95,55
L0000218,T000122,2024-10-02 12:11:00,S002,P070,2,335,230
L0031408,T017495,2024-10-02 12:32:00,S003,P066,1,125,100
L0009169,T005201,2024-10-02 12:42:00,S002,P072,1,355,235
L0009170,T005201,2024-10-02 12:42:00,S002,P060,1,255,145
L0005314,T003016,2024-10-02 12:47:45,S002,P068,1,295,180
L0005315,T003016,2024-10-02 12:47:45,S002,P045,1,105,35
L0016840,T009413,2024-10-02 13:17:00,S001,P072,2,355,215
L0016841,T009413,2024-10-02 13:17:00,S001,P054,1,165,45
L0007544,T004284,2024-10-02 14:15:30,S001,P011,1,250,90
L0007545,T004284,2024-10-02 14:15:30,S001,P014,1,215,75
L0022725,T012690,2024-10-02 14:29:00,S002,P018,1,225,100
L0022726,T012690,2024-10-02 14:29:00,S002,P028,1,370,125
L0022727,T012690,2024-10-02 14:29:00,S002,P006,2,155,60
L0022728,T012690,2024-10-02 14:29:00,S002,P015,1,260,110
L0013346,T007497,2024-10-02 14:38:45,S001,P064,2,135,65
L0011268,T006342,2024-10-02 14:40:45,S002,P022,1,245,90
L0033128,T018444,2024-10-02 15:45:00,S002,P034,1,240,110
L0029946,T016692,2024-10-02 16:05:00,S003,P022,1,245,125
L0029947,T016692,2024-10-02 16:05:00,S003,P069,1,315,265
L0015645,T008735,2024-10-02 16:08:30,S001,P013,1,170,70
L0004144,T002359,2024-10-02 16:20:00,S001,P060,1,255,140
L0006188,T003500,2024-10-02 17:16:00,S003,P006,1,155,80
L0021576,T012036,2024-10-02 17:42:00,S001,P042,1,125,30
L0021577,T012036,2024-10-02 17:42:00,S001,P060,1,255,140
L0019261,T010736,2024-10-02 18:16:00,S001,P055,1,200,70
L0019262,T010736,2024-10-02 18:16:00,S001,P014,1,215,90
L0029207,T016271,2024-10-02 18:51:00,S001,P042,1,125,40
L0029208,T016271,2024-10-02 18:51:00,S001,P062,1,175,95
L0029670,T016533,2024-10-02 20:56:00,S003,P068,1,295,255
L0001454,T000835,2024-10-03 08:00:00,S001,P022,1,245,85
L0001455,T000835,2024-10-03 08:00:00,S001,P070,1,335,195
L0017957,T010034,2024-10-03 08:02:00,S002,P002,1,125,55
L0021623,T012062,2024-10-03 08:06:30,S002,P010,1,205,85
L0011421,T006437,2024-10-03 08:24:30,S003,P004,1,200,95
L0011422,T006437,2024-10-03 08:24:30,S003,P022,1,245,130
L0017007,T009507,2024-10-03 09:33:00,S002,P001,1,100,35
L0017008,T009507,2024-10-03 09:33:00,S002,P056,3,260,80
L0009609,T005450,2024-10-03 09:49:00,S001,P009,1,160,55
L0009610,T005450,2024-10-03 09:49:00,S001,P050,1,225,60
L0003778,T002154,2024-10-03 09:55:45,S001,P011,1,250,85
L0003779,T002154,2024-10-03 09:55:45,S001,P018,1,225,90
L0003780,T002154,2024-10-03 09:55:45,S001,P064,1,135,75
L0025353,T014152,2024-10-03 10:45:00,S001,P027,1,285,90
L0025354,T014152,2024-10-03 10:45:00,S001,P058,1,145,75
L0007362,T004177,2024-10-03 10:48:00,S001,P007,1,190,60
L0005320,T003019,2024-10-03 11:33:00,S002,P047,1,165,55
L0031727,T017670,2024-10-03 11:34:30,S003,P070,1,335,305
L0031728,T017670,2024-10-03 11:34:30,S003,P060,2,255,195
L0003573,T002046,2024-10-03 12:00:15,S001,P072,1,355,230
L0024061,T013420,2024-10-03 12:29:00,S002,P071,1,325,215
L0006357,T003595,2024-10-03 12:41:45,S002,P072,1,355,225
L0006358,T003595,2024-10-03 12:41:45,S002,P042,1,125,35
L0006359,T003595,2024-10-03 12:41:45,S002,P018,1,225,100
L0006360,T003595,2024-10-03 12:41:45,S002,P069,1,315,210
L0010865,T006122,2024-10-03 12:46:00,S003,P007,3,190,95
L0010866,T006122,2024-10-03 12:46:00,S003,P069,1,315,270
L0004791,T002721,2024-10-03 13:42:00,S002,P011,1,250,90
L0004792,T002721,2024-10-03 13:42:00,S002,P050,1,225,75
L0023394,T013067,2024-10-03 14:42:00,S001,P021,1,190,75
L0023395,T013067,2024-10-03 14:42:00,S001,P062,1,175,85
L0023396,T013067,2024-10-03 14:42:00,S001,P065,1,165,80
L0008811,T005000,2024-10-03 14:44:00,S001,P003,1,150,55
L0008812,T005000,2024-10-03 14:44:00,S001,P070,1,335,220
L0008813,T005000,2024-10-03 14:44:00,S001,P072,1,355,225
L0002560,T001484,2024-10-03 14:59:00,S003,P003,1,150,85
L0002561,T001484,2024-10-03 14:59:00,S003,P062,1,175,140
